Link,Company Name,PeriodText,PeriodHref
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d96b5ca5-8394-ee11-be37-00224892b34a,FLETCHER BUILDING LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=43303794-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d96b5ca5-8394-ee11-be37-00224892b34a,FLETCHER BUILDING LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=11720d13-4956-f011-bec2-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d96b5ca5-8394-ee11-be37-00224892b34a,FLETCHER BUILDING LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d96b5ca5-8394-ee11-be37-00224892b34a,FLETCHER BUILDING LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=d96b5ca5-8394-ee11-be37-00224892b34a,FLETCHER BUILDING LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,"Reporting Period. sort descendingActions31-03-2024 - Select to view climate statement documentsView details31-03-2026 - Due by 31-07-2026View details31-03-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9057cc16-edef-ee11-904b-002248925c46
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=890b8314-902d-f111-88b3-6045bdc30749
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3b722795-be0e-f011-998a-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=956b5ca5-8394-ee11-be37-00224892b34a,FMG INSURANCE LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=db6b5ca5-8394-ee11-be37-00224892b34a,FOLEY WINES LIMITED,"Reporting Period. sort descendingActions30-06-2025 - Not required to lodgeView details30-06-2024 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=db6b5ca5-8394-ee11-be37-00224892b34a,FOLEY WINES LIMITED,30-06-2025 - Not required to lodge,/dashboard/reportingentity/scheme/reportingrequirement/?id=9d0fb114-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=db6b5ca5-8394-ee11-be37-00224892b34a,FOLEY WINES LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=e89ffc97-7737-ef11-a316-002248114338
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=db6b5ca5-8394-ee11-be37-00224892b34a,FOLEY WINES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=db6b5ca5-8394-ee11-be37-00224892b34a,FOLEY WINES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=db6b5ca5-8394-ee11-be37-00224892b34a,FOLEY WINES LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0aac69fc-3208-ef11-9f89-002248954af0,FONTERRA CO-OPERATIVE GROUP LIMITED,"Reporting Period. sort descendingActions31-07-2024 - Select to view climate statement documentsView details31-07-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0aac69fc-3208-ef11-9f89-002248954af0,FONTERRA CO-OPERATIVE GROUP LIMITED,31-07-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c513e6a9-d34f-ef11-a317-000d3ad07dfe
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0aac69fc-3208-ef11-9f89-002248954af0,FONTERRA CO-OPERATIVE GROUP LIMITED,31-07-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1258242c-a56e-f011-b4cc-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0aac69fc-3208-ef11-9f89-002248954af0,FONTERRA CO-OPERATIVE GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0aac69fc-3208-ef11-9f89-002248954af0,FONTERRA CO-OPERATIVE GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=0aac69fc-3208-ef11-9f89-002248954af0,FONTERRA CO-OPERATIVE GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=dd6b5ca5-8394-ee11-be37-00224892b34a,FREIGHTWAYS GROUP LIMITED,"Reporting Period. sort descendingActions30-06-2025 - Select to view climate statement documentsView details30-06-2024 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=dd6b5ca5-8394-ee11-be37-00224892b34a,FREIGHTWAYS GROUP LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a70fb114-4956-f011-bec1-0022481004c9
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=dd6b5ca5-8394-ee11-be37-00224892b34a,FREIGHTWAYS GROUP LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6744349a-7737-ef11-a316-002248125234
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=dd6b5ca5-8394-ee11-be37-00224892b34a,FREIGHTWAYS GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=dd6b5ca5-8394-ee11-be37-00224892b34a,FREIGHTWAYS GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=dd6b5ca5-8394-ee11-be37-00224892b34a,FREIGHTWAYS GROUP LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsACI FUNDS (SCH13499)RegisteredFUNDROCK NZ LIMITEDView detailsANTIPODES INVESTMENT FUNDS (SCH12434)RegisteredFUNDROCK NZ LIMITEDView detailsAPN INVESTMENT FUNDS SCHEME (SCH11734)CancelledFUNDROCK NZ LIMITEDView detailsAURORA KIWISAVER SCHEME (SCH13055)RegisteredFUNDROCK NZ LIMITEDView detailsBENTHAM INVESTMENT FUNDS (SCH13506)RegisteredFUNDROCK NZ LIMITEDView detailsCOLCHESTER INVESTMENT FUNDS (SCH13056)RegisteredFUNDROCK NZ LIMITEDView detailsCOOLABAH INVESTMENT FUNDS (SCH13148)RegisteredFUNDROCK NZ LIMITEDView detailsDIMENSIONAL INVESTMENT FUNDS (SCH13317)RegisteredFUNDROCK NZ LIMITEDView detailsFIRST SENTIER INVESTORS (NZ) SCHEME (SCH13089)RegisteredFUNDROCK NZ LIMITEDView detailsFOUNDATION SERIES FUNDS (SCH13175)RegisteredFUNDROCK NZ LIMITEDView detailsFRANKLIN TEMPLETON INVESTMENT FUNDS (SCH12302)RegisteredFUNDROCK NZ LIMITEDView detailsHOBSON WEALTH INVESTMENT FUNDS (SCH12667)CancelledFUNDROCK NZ LIMITEDView detailsHYPERION INVESTMENT FUNDS (SCH13281)RegisteredFUNDROCK NZ LIMITEDView detailsINVESTNOW KIWISAVER SCHEME (SCH12874)RegisteredFUNDROCK NZ LIMITEDView detailsLIGHTHOUSE INVESTMENT FUNDS (SCH13048)RegisteredFUNDROCK NZ LIMITEDView detailsRAISE INVESTMENT FUNDS (SCH13147)RegisteredFUNDROCK NZ LIMITEDView detailsRESOLUTION CAPITAL INVESTMENT FUNDS (SCH13905)RegisteredFUNDROCK NZ LIMITEDView detailsRUSSELL INVESTMENT FUNDS (SCH10586)RegisteredFUNDROCK NZ LIMITEDView detailsSCHRODER INVESTMENT FUNDS (SCH13639)RegisteredFUNDROCK NZ LIMITEDView detailsSQUIRREL INVESTMENT FUNDS (SCH13142)RegisteredFUNDROCK NZ LIMITEDView detailsSTEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295)RegisteredFUNDROCK NZ LIMITEDView detailsTE AHUMAIRANGI INVESTMENT FUNDS (SCH13146)RegisteredFUNDROCK NZ LIMITEDView detailsVISION INVEST NZ FUNDS (SCH12865)RegisteredFUNDROCK NZ LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ACI FUNDS (SCH13499),/dashboard/reportingentity/scheme/?id=9f5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,ANTIPODES INVESTMENT FUNDS (SCH12434),/dashboard/reportingentity/scheme/?id=7d5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,APN INVESTMENT FUNDS SCHEME (SCH11734),/dashboard/reportingentity/scheme/?id=795ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,AURORA KIWISAVER SCHEME (SCH13055),/dashboard/reportingentity/scheme/?id=875ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,BENTHAM INVESTMENT FUNDS (SCH13506),/dashboard/reportingentity/scheme/?id=9d5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COLCHESTER INVESTMENT FUNDS (SCH13056),/dashboard/reportingentity/scheme/?id=895ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,COOLABAH INVESTMENT FUNDS (SCH13148),/dashboard/reportingentity/scheme/?id=935ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,DIMENSIONAL INVESTMENT FUNDS (SCH13317),/dashboard/reportingentity/scheme/?id=9b5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FIRST SENTIER INVESTORS (NZ) SCHEME (SCH13089),/dashboard/reportingentity/scheme/?id=8b5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FOUNDATION SERIES FUNDS (SCH13175),/dashboard/reportingentity/scheme/?id=955ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,FRANKLIN TEMPLETON INVESTMENT FUNDS (SCH12302),/dashboard/reportingentity/scheme/?id=7b5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HOBSON WEALTH INVESTMENT FUNDS (SCH12667),/dashboard/reportingentity/scheme/?id=7f5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,HYPERION INVESTMENT FUNDS (SCH13281),/dashboard/reportingentity/scheme/?id=975ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,INVESTNOW KIWISAVER SCHEME (SCH12874),/dashboard/reportingentity/scheme/?id=835ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,LIGHTHOUSE INVESTMENT FUNDS (SCH13048),/dashboard/reportingentity/scheme/?id=855ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RAISE INVESTMENT FUNDS (SCH13147),/dashboard/reportingentity/scheme/?id=915ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RESOLUTION CAPITAL INVESTMENT FUNDS (SCH13905),/dashboard/reportingentity/scheme/?id=34aa9172-5d67-f011-bec3-7c1e52634173
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,RUSSELL INVESTMENT FUNDS (SCH10586),/dashboard/reportingentity/scheme/?id=775ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SCHRODER INVESTMENT FUNDS (SCH13639),/dashboard/reportingentity/scheme/?id=a15ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,SQUIRREL INVESTMENT FUNDS (SCH13142),/dashboard/reportingentity/scheme/?id=8d5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,STEWART INVESTORS (NZ) MANAGED INVESTMENT SCHEME (SCH13295),/dashboard/reportingentity/scheme/?id=995ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,TE AHUMAIRANGI INVESTMENT FUNDS (SCH13146),/dashboard/reportingentity/scheme/?id=8f5ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,VISION INVEST NZ FUNDS (SCH12865),/dashboard/reportingentity/scheme/?id=815ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7d6c5ca5-8394-ee11-be37-00224892b34a,FUNDROCK NZ LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,"Scheme. sort ascendingScheme Status. sort descendingReporting Entity. sort descendingActionsGENERATE KIWISAVER SCHEME (SCH10791)RegisteredGENERATE INVESTMENT MANAGEMENT LIMITEDView detailsGENERATE UNIT TRUST SCHEME (SCH12736)RegisteredGENERATE INVESTMENT MANAGEMENT LIMITEDView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE KIWISAVER SCHEME (SCH10791),/dashboard/reportingentity/scheme/?id=a35ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,GENERATE UNIT TRUST SCHEME (SCH12736),/dashboard/reportingentity/scheme/?id=a55ca035-8a94-ee11-be37-00224892b34a
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=7f6c5ca5-8394-ee11-be37-00224892b34a,GENERATE INVESTMENT MANAGEMENT LIMITED,,
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=df6b5ca5-8394-ee11-be37-00224892b34a,GENESIS ENERGY LIMITED,"Reporting Period. sort descendingActions30-06-2024 - Select to view climate statement documentsView details30-06-2025 - Select to view climate statement documentsView detailsThere are no records to display.You don't have permissions to view these records.Error completing request.Loading...Create×CloseEdit×CloseView details×CloseDelete×CloseAre you sure you want to delete this record?DeleteCancelError×CloseWe're sorry, an error has occurred.Close",#
