Link,Company Name,PeriodText,PeriodHref,Type,Investment Scheme Name,DocumentLink,status,period_year
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=2f6c5ca5-8394-ee11-be37-00224892b34a,SEEKA LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6f91e0bb-05c8-ef11-a72f-000d3ad08515,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=6f91e0bb-05c8-ef11-a72f-000d3ad08515,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=2f6c5ca5-8394-ee11-be37-00224892b34a,SEEKA LIMITED,31-12-2025 - Due by 30-04-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=d208bb30-d7e6-f011-8544-7ced8da0c033,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d208bb30-d7e6-f011-8544-7ced8da0c033,Have records but not submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=316c5ca5-8394-ee11-be37-00224892b34a,SERKO LIMITED,31-03-2024 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=a488a633-edef-ee11-904b-002248935a36,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=a488a633-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=316c5ca5-8394-ee11-be37-00224892b34a,SERKO LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=79c1da20-902d-f111-88b3-6045bdc30749,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=79c1da20-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=316c5ca5-8394-ee11-be37-00224892b34a,SERKO LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=795b26a1-be0e-f011-998a-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=795b26a1-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=336c5ca5-8394-ee11-be37-00224892b34a,SKELLERUP HOLDINGS LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=311dae1a-4956-f011-bec1-0022481004c9,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=311dae1a-4956-f011-bec1-0022481004c9,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=336c5ca5-8394-ee11-be37-00224892b34a,SKELLERUP HOLDINGS LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3900089e-7737-ef11-a316-002248114338,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=3900089e-7737-ef11-a316-002248114338,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=356c5ca5-8394-ee11-be37-00224892b34a,SKY NETWORK TELEVISION LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=91678f1b-4956-f011-bec2-000d3ad2b7eb,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=91678f1b-4956-f011-bec2-000d3ad2b7eb,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=356c5ca5-8394-ee11-be37-00224892b34a,SKY NETWORK TELEVISION LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=4400089e-7737-ef11-a316-002248114338,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=4400089e-7737-ef11-a316-002248114338,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=6ca3159e-7737-ef11-a316-000d3aca5291,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=6ca3159e-7737-ef11-a316-000d3aca5291,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=376c5ca5-8394-ee11-be37-00224892b34a,SKYCITY ENTERTAINMENT GROUP LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9b678f1b-4956-f011-bec2-000d3ad2b7eb,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9b678f1b-4956-f011-bec2-000d3ad2b7eb,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=c1b60f34-edef-ee11-904b-002248925c46,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=c1b60f34-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=9bfeaba4-be0e-f011-998a-6045bdc220dd,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=9bfeaba4-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=396c5ca5-8394-ee11-be37-00224892b34a,SMARTPAY HOLDINGS LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=72951223-902d-f111-88b4-7c1e52626825,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=72951223-902d-f111-88b4-7c1e52626825,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=f31d36a0-7737-ef11-a316-002248125234,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=f31d36a0-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3b6c5ca5-8394-ee11-be37-00224892b34a,SOUTH PORT NEW ZEALAND LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=17d2641f-4956-f011-bec2-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=17d2641f-4956-f011-bec2-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=d63d588f-7737-ef11-a316-000d3ad1282f,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d63d588f-7737-ef11-a316-000d3ad1282f,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a16b5ca5-8394-ee11-be37-00224892b34a,SOUTHERN CROSS MEDICAL CARE SOCIETY,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=74af7d10-4956-f011-bec2-00224811a045,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=74af7d10-4956-f011-bec2-00224811a045,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,31-03-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=7b57cc16-edef-ee11-904b-002248925c46,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=7b57cc16-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=d20e9d92-be0e-f011-998a-6045bdc220dd,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d20e9d92-be0e-f011-998a-6045bdc220dd,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=836b5ca5-8394-ee11-be37-00224892b34a,SOUTHLAND BUILDING SOCIETY,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=0f87ef0c-902d-f111-88b3-6045bdc30749,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=0f87ef0c-902d-f111-88b3-6045bdc30749,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=5700089e-7737-ef11-a316-002248114338,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=5700089e-7737-ef11-a316-002248114338,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3d6c5ca5-8394-ee11-be37-00224892b34a,SPARK FINANCE LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=21d2641f-4956-f011-bec2-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=21d2641f-4956-f011-bec2-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=fd1d36a0-7737-ef11-a316-002248125234,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=fd1d36a0-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=3f6c5ca5-8394-ee11-be37-00224892b34a,SPARK NEW ZEALAND LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=2bd2641f-4956-f011-bec2-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=2bd2641f-4956-f011-bec2-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,30-06-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=a7678f1b-4956-f011-bec2-000d3ad2b7eb,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=a7678f1b-4956-f011-bec2-000d3ad2b7eb,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=416c5ca5-8394-ee11-be37-00224892b34a,STEEL & TUBE HOLDINGS LIMITED,30-06-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=071e36a0-7737-ef11-a316-002248125234,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=071e36a0-7737-ef11-a316-002248125234,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,31-03-2024 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=cbb60f34-edef-ee11-904b-002248925c46,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=cbb60f34-edef-ee11-904b-002248925c46,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=91225923-902d-f111-88b3-7c1e52626c45,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=91225923-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=436c5ca5-8394-ee11-be37-00224892b34a,STRIDE INVESTMENT MANAGEMENT LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=8a5b26a1-be0e-f011-998a-7c1e52634173,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=8a5b26a1-be0e-f011-998a-7c1e52634173,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,31-03-2024 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=e754103a-edef-ee11-904b-002248935a36,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=e754103a-edef-ee11-904b-002248935a36,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,31-03-2026 - Due by 31-07-2026,/dashboard/reportingentity/scheme/reportingrequirement/?id=da225923-902d-f111-88b3-7c1e52626c45,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=da225923-902d-f111-88b3-7c1e52626c45,Have records but not submitted,2026
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=456c5ca5-8394-ee11-be37-00224892b34a,STRIDE PROPERTY LIMITED,31-03-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=3d05a9a2-be0e-f011-9989-7ced8d3330a8,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=3d05a9a2-be0e-f011-9989-7ced8d3330a8,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=917990b7-05c8-ef11-a72f-000d3ad14243,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=917990b7-05c8-ef11-a72f-000d3ad14243,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=d7005676-99ad-ee11-a569-002248933045,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=d7005676-99ad-ee11-a569-002248933045,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=476c5ca5-8394-ee11-be37-00224892b34a,SUMMERSET GROUP HOLDINGS LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=38916f30-d7e6-f011-8544-7c1e52623273,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=38916f30-d7e6-f011-8544-7c1e52623273,Have records and have submitted,2025
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,31-12-2024 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=1fa040b8-05c8-ef11-a72f-000d3ad08e3f,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=1fa040b8-05c8-ef11-a72f-000d3ad08e3f,Have records and have submitted,2024
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,31-12-2023 - Click to view Climate Statement/s,/dashboard/reportingentity/scheme/reportingrequirement/?id=4251776e-99ad-ee11-a569-002248933045,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=4251776e-99ad-ee11-a569-002248933045,Have records and have submitted,2023
https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/?id=a36b5ca5-8394-ee11-be37-00224892b34a,SWISS RE LIFE & HEALTH AUSTRALIA LIMITED,31-12-2025 - Select to view climate statement documents,/dashboard/reportingentity/scheme/reportingrequirement/?id=ee5cc230-d7e6-f011-8544-6045bdc45397,companies,,https://crd-app.companiesoffice.govt.nz/dashboard/reportingentity/scheme/reportingrequirement/?id=ee5cc230-d7e6-f011-8544-6045bdc45397,Have records and have submitted,2025
