Value,Type,file_name,clean_value,count
Targets Contents Climate Report,ORG,BNZ_2023-Climate-Report.txt,target content climat report,42
the Climate Standards,ORG,BNZ_2023-Climate-Report.txt,climat standard,6
Financial Overview,ORG,BNZ_2023-Climate-Report.txt,financi overview,1
Bank of New Zealand,ORG,BNZ_2023-Climate-Report.txt,bank new zealand,7
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
Climate Report,ORG,BNZ_2023-Climate-Report.txt,climat report,4
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
the External Reporting Board,ORG,BNZ_2023-Climate-Report.txt,extern report board,31
XRB,ORG,BNZ_2023-Climate-Report.txt,xrb,41
"the Total Committed 
Exposure",ORG,BNZ_2023-Climate-Report.txt,total commit exposur,9
customers3,ORG,BNZ_2023-Climate-Report.txt,custom,9
The 2022 Climate Report,ORG,BNZ_2023-Climate-Report.txt,climat report,4
Property,ORG,BNZ_2023-Climate-Report.txt,properti,23
TCE,ORG,BNZ_2023-Climate-Report.txt,tce,74
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
TCE,ORG,BNZ_2023-Climate-Report.txt,tce,74
Disclosures and Other Matters,ORG,BNZ_2023-Climate-Report.txt,disclosur matter,3
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Targets Contents Climate Report,ORG,BNZ_2023-Climate-Report.txt,target content climat report,42
GHG,ORG,BNZ_2023-Climate-Report.txt,ghg,640
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
National Australia Bank Limited,ORG,BNZ_2023-Climate-Report.txt,nation australia bank limit,1
NAB,ORG,BNZ_2023-Climate-Report.txt,nab,1
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
"the Ministry of Business, Innovation",ORG,BNZ_2023-Climate-Report.txt,ministri busi innov,3
MBIE,ORG,BNZ_2023-Climate-Report.txt,mbie,15
Partnership for Carbon Accounting Financials,ORG,BNZ_2023-Climate-Report.txt,partnership carbon account financi,10
BNZ Group Subsidiaries,ORG,BNZ_2023-Climate-Report.txt,bnz group subsidiari,1
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ Investment Services Limited,ORG,BNZ_2023-Climate-Report.txt,bnz invest servic limit,1
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
KiwiSaver,ORG,BNZ_2023-Climate-Report.txt,kiwisav,18
BNZISL,ORG,BNZ_2023-Climate-Report.txt,bnzisl,3
Board of Directors,ORG,BNZ_2023-Climate-Report.txt,board director,24
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
BNZISL,ORG,BNZ_2023-Climate-Report.txt,bnzisl,3
BNZISL,ORG,BNZ_2023-Climate-Report.txt,bnzisl,3
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
GHG,ORG,BNZ_2023-Climate-Report.txt,ghg,640
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
Climate,ORG,BNZ_2023-Climate-Report.txt,climat,142
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
BNZ’s Gross,ORG,BNZ_2023-Climate-Report.txt,bnz gross,2
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
GHG,ORG,BNZ_2023-Climate-Report.txt,ghg,640
GHG,ORG,BNZ_2023-Climate-Report.txt,ghg,640
the Partnership for Carbon Accounting Financials,ORG,BNZ_2023-Climate-Report.txt,partnership carbon account financi,10
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
ANZSIC Codes,ORG,BNZ_2023-Climate-Report.txt,anzsic code,1
ANZSIC,ORG,BNZ_2023-Climate-Report.txt,anzsic,24
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Report,ORG,BNZ_2023-Climate-Report.txt,report,59
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
ANZSIC,ORG,BNZ_2023-Climate-Report.txt,anzsic,24
Targets Contents Climate Report,ORG,BNZ_2023-Climate-Report.txt,target content climat report,42
BNZ Board,ORG,BNZ_2023-Climate-Report.txt,bnz board,10
"Board 
Committees
BNZ Boardrisks",ORG,BNZ_2023-Climate-Report.txt,board committe bnz boardrisk,1
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
Skills,ORG,BNZ_2023-Climate-Report.txt,skill,5
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
"Board Committees
Board Risk and Compliance Committee",ORG,BNZ_2023-Climate-Report.txt,board committe board risk complianc committe,1
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
CRO,ORG,BNZ_2023-Climate-Report.txt,cro,29
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
"Sustainability 
Risk",ORG,BNZ_2023-Climate-Report.txt,sustain risk,7
CRO,ORG,BNZ_2023-Climate-Report.txt,cro,29
RAS,ORG,BNZ_2023-Climate-Report.txt,ras,34
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
RMS,ORG,BNZ_2023-Climate-Report.txt,rms,20
RAS,ORG,BNZ_2023-Climate-Report.txt,ras,34
"the 
Board",ORG,BNZ_2023-Climate-Report.txt,board,677
Board Audit Committee,ORG,BNZ_2023-Climate-Report.txt,board audit committe,7
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
BAC,ORG,BNZ_2023-Climate-Report.txt,bac,16
"BNZ Board
Board Audit  
Committee",ORG,BNZ_2023-Climate-Report.txt,bnz board board audit committe,1
BAC,ORG,BNZ_2023-Climate-Report.txt,bac,16
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
BAC,ORG,BNZ_2023-Climate-Report.txt,bac,16
Regional Audit Committee,ORG,BNZ_2023-Climate-Report.txt,region audit committe,1
The BNZ Board,ORG,BNZ_2023-Climate-Report.txt,bnz board,10
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
"The 
Board",ORG,BNZ_2023-Climate-Report.txt,board,677
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
the Board Risk and Compliance Committee,ORG,BNZ_2023-Climate-Report.txt,board risk complianc committe,7
the Board Audit Committee,ORG,BNZ_2023-Climate-Report.txt,board audit committe,7
BAC,ORG,BNZ_2023-Climate-Report.txt,bac,16
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
"the NAB 
Group Risk Management Strategy",ORG,BNZ_2023-Climate-Report.txt,nab group risk manag strategi,1
RMS,ORG,BNZ_2023-Climate-Report.txt,rms,20
"BNZ 
Board",ORG,BNZ_2023-Climate-Report.txt,bnz board,10
RMS,ORG,BNZ_2023-Climate-Report.txt,rms,20
"The 
Board",ORG,BNZ_2023-Climate-Report.txt,board,677
BNZ’s Risk Appetite Statement,ORG,BNZ_2023-Climate-Report.txt,bnz risk appetit statement,1
RAS,ORG,BNZ_2023-Climate-Report.txt,ras,34
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
Board and Board Committee,ORG,BNZ_2023-Climate-Report.txt,board board committe,3
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
the Executive Team,ORG,BNZ_2023-Climate-Report.txt,execut team,14
CRO,ORG,BNZ_2023-Climate-Report.txt,cro,29
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
"BNZ’s Enterprise 
Sustainability Team",ORG,BNZ_2023-Climate-Report.txt,bnz enterpris sustain team,1
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
BNZ Board,ORG,BNZ_2023-Climate-Report.txt,bnz board,10
Targets Contents Climate Report,ORG,BNZ_2023-Climate-Report.txt,target content climat report,42
BNZ Board,ORG,BNZ_2023-Climate-Report.txt,bnz board,10
BNZ Executive,ORG,BNZ_2023-Climate-Report.txt,bnz execut,1
"Management
Executive Risk and Compliance 
Committee",ORG,BNZ_2023-Climate-Report.txt,manag execut risk complianc committe,1
BNZ Executive Risk,ORG,BNZ_2023-Climate-Report.txt,bnz execut risk,1
Compliance Committee,ORG,BNZ_2023-Climate-Report.txt,complianc committe,4
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
The Executive Risk and Compliance Committee,ORG,BNZ_2023-Climate-Report.txt,execut risk complianc committe,1
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
the ESG Executive Committee,ORG,BNZ_2023-Climate-Report.txt,esg execut committe,3
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
the Climate Steering Group,ORG,BNZ_2023-Climate-Report.txt,climat steer group,2
"ESG Risk 
Management Forum",ORG,BNZ_2023-Climate-Report.txt,esg risk manag forum,3
BNZ’s Sustainable Finance Framework,ORG,BNZ_2023-Climate-Report.txt,bnz sustain financ framework,2
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
ESG Risk Management Forum,ORG,BNZ_2023-Climate-Report.txt,esg risk manag forum,3
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
RMF,ORG,BNZ_2023-Climate-Report.txt,rmf,48
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
GM Regulatory Affairs,ORG,BNZ_2023-Climate-Report.txt,gm regulatori affair,1
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
RMF,ORG,BNZ_2023-Climate-Report.txt,rmf,48
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
BNZ’s Climate Strategy,ORG,BNZ_2023-Climate-Report.txt,bnz climat strategi,1
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
"the Climate 
Steering Group",ORG,BNZ_2023-Climate-Report.txt,climat steer group,2
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
"ESG Risk Management 
Committee",ORG,BNZ_2023-Climate-Report.txt,esg risk manag committe,1
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
RMF,ORG,BNZ_2023-Climate-Report.txt,rmf,48
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
Executive Team,ORG,BNZ_2023-Climate-Report.txt,execut team,14
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
Sustainability Risk,ORG,BNZ_2023-Climate-Report.txt,sustain risk,7
CRO,ORG,BNZ_2023-Climate-Report.txt,cro,29
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
RAS,ORG,BNZ_2023-Climate-Report.txt,ras,34
ESG Executive Committee,ORG,BNZ_2023-Climate-Report.txt,esg execut committe,3
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
"Commercial 
Services and Responsible Business",ORG,BNZ_2023-Climate-Report.txt,commerci servic respons busi,1
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
The ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
BNZ Executive Management,ORG,BNZ_2023-Climate-Report.txt,bnz execut manag,5
"ESG Executive 
Committee",ORG,BNZ_2023-Climate-Report.txt,esg execut committe,3
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
"ESG Risk Management 
Forum",ORG,BNZ_2023-Climate-Report.txt,esg risk manag forum,3
Targets Contents Climate Report,ORG,BNZ_2023-Climate-Report.txt,target content climat report,42
BNZ Executive Management 1,ORG,BNZ_2023-Climate-Report.txt,bnz execut manag,5
BNZ ET,ORG,BNZ_2023-Climate-Report.txt,bnz et,4
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
Delegation Framework,ORG,BNZ_2023-Climate-Report.txt,deleg framework,1
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
CRO,ORG,BNZ_2023-Climate-Report.txt,cro,29
Sustainability Risk Framework,ORG,BNZ_2023-Climate-Report.txt,sustain risk framework,1
CRO,ORG,BNZ_2023-Climate-Report.txt,cro,29
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
The Executive,ORG,BNZ_2023-Climate-Report.txt,execut,18
Commercial Services,ORG,BNZ_2023-Climate-Report.txt,commerci servic,1
"Responsible 
Business",ORG,BNZ_2023-Climate-Report.txt,respons busi,1
BNZ’s ESG,ORG,BNZ_2023-Climate-Report.txt,bnz esg,3
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
ESG,ORG,BNZ_2023-Climate-Report.txt,esg,322
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
ET’s,ORG,BNZ_2023-Climate-Report.txt,et,11
BNZ,ORG,BNZ_2023-Climate-Report.txt,bnz,213
"Board 
Risk and Compliance",ORG,BNZ_2023-Climate-Report.txt,board risk complianc,1
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
ESG RMF,ORG,BNZ_2023-Climate-Report.txt,esg rmf,1
ET,ORG,BNZ_2023-Climate-Report.txt,et,11
ERCC,ORG,BNZ_2023-Climate-Report.txt,ercc,19
EC,ORG,BNZ_2023-Climate-Report.txt,ec,16
Board,ORG,BNZ_2023-Climate-Report.txt,board,677
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
BNZ ET,ORG,BNZ_2023-Climate-Report.txt,bnz et,4
BNZ’s,ORG,BNZ_2023-Climate-Report.txt,bnz,213
RAS,ORG,BNZ_2023-Climate-Report.txt,ras,34
